A	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	p.value.BasalvsLP	p.value.BasalvsML	p.value.LPvsML	p.value.adj.BasalvsLP	p.value.adj.BasalvsML	p.value.adj.LPvsML	F	F.p.value
75646	6.10108880911639	-0.434534593894482	0.979377296967324	1.41391189086181	-2.77872638376686	6.12260546827888	8.82117943701949	0.0193262302850908	0.000107782429433084	4.63458885282932e-06	0.0349267736652605	0.000389971420924554	0.000456976065281914	41.0062277420859	1.42124118109989e-05
75259	0.292764332509902	-0.707506737602055	-0.421825067197134	0.285681670404921	-2.59729003925935	-1.56081804024841	1.05198563728538	0.0264214162755523	0.149333982580886	0.317329274608606	0.0457838042228782	0.199388807923296	0.45098516853927	3.42955401984376	0.0730119623678554
17117	2.46086322055193	0.286669803257627	0.33023308440899	0.0435632811513633	1.58519892834894	1.89207459106567	0.226859527446563	0.143709160006442	0.0874764314815188	0.825059779790439	0.197481592112073	0.125810097668364	0.884495140641834	2.04737765060679	0.179309224701773
239337	3.54436286210388	-0.838876195223049	0.615983945807975	1.45486014103102	-3.15210461177365	2.0670215267365	4.87594372651067	0.0101776364723515	0.0653425249536575	0.000627908616273254	0.0200509347191738	0.0972653284960654	0.00513681109676349	12.6479702145623	0.00177776616221651
110960	6.12558445091888	0.513159523484745	0.907544994343406	0.39438547085866	4.0185075157798	7.08206523154312	3.06338468826274	0.00239706639505356	3.20064923951532e-05	0.0118461332545509	0.00580815010022814	0.000141457711318985	0.0399524946549318	25.2294587788379	0.000118112811693574
18162	2.73839983048995	-1.64506433453377	-0.119140343083475	1.52592399145029	-2.82540295252382	-0.182221812465081	2.46864644010588	0.0178328114477521	0.859014953246776	0.0329688298745341	0.0326148191294265	0.887070555714849	0.0842966561683711	4.70005591960664	0.0360763419661832
20024	6.7030062962207	0.124686911016741	0.500109277397145	0.375422366380404	0.942418050804788	3.77294909130684	2.85750721117025	0.367979063242815	0.00358189983176719	0.0168735818042003	0.44065147064025	0.00778542444636831	0.0520501494461013	7.76280050623482	0.00908196227637141
22763	7.11932531029806	-0.000487476279332988	0.383971662527992	0.384459138807325	-0.00310899883513726	2.44716189170623	2.48498738195081	0.997579946653357	0.0342085058536383	0.032055654634083	0.997932199459379	0.0555755803895845	0.0825128744124634	4.05445717787415	0.0509870260268189
100040052	4.05818766182137	0.37824988806788	0.126592885449901	-0.25165700261798	2.12604153589461	0.751069450106304	-1.36360232695199	0.0591550946732524	0.469752488900087	0.202318131478491	0.0915672512344684	0.538604221598514	0.325330495219983	2.31450871560966	0.14879094983827
268783	6.14514702827351	-0.666386364949207	-0.519624507256354	0.146761857692853	-5.33671045167632	-4.1589009121467	1.16662352331035	0.000319101665723625	0.00191176104858227	0.270175260822055	0.00106630693441263	0.00449536773790966	0.401632142610447	15.7126346594136	0.00079372452377664
66629	8.34626322375163	-0.678590954053317	-0.342134079216607	0.33645687483671	-4.47585907624711	-2.25518818607573	2.2256907160086	0.00115836285153827	0.0475131969245802	0.0499599357138036	0.00313432851805915	0.073893767505125	0.114753119731803	10.0242929962719	0.00399702376531445
68070	5.98649753414453	-0.739557456037407	0.947114590389962	1.68667204642737	-3.40064240146029	4.22432137929379	7.49386309665701	0.00667160412042718	0.00172201768567447	1.96704479349521e-05	0.0139570628217178	0.00410507918505198	0.000704422467441396	28.5205049466052	7.01537049649673e-05
100862396	0.204273908168056	1.03472277969277	3.1288109224476	2.09408814275483	3.50960423132694	8.28835855568293	5.05659324851066	0.0055531407670881	8.10514153258011e-06	0.00047980827324962	0.0119708170698224	4.6708433608217e-05	0.00437072938301021	35.5192043999119	2.69666109156437e-05
77877	3.75779819570311	0.187252661628718	-0.555534859073167	-0.742787520701885	1.10598854588748	-3.60757439286678	-4.40541243984598	0.29438457729726	0.00471323306092688	0.00129326677408977	0.364985342443386	0.00985430941815931	0.00840326782338605	11.2046033951754	0.00273166773814354
14000	6.01264539918681	0.223988235590329	0.197272701346598	-0.0267155342437313	1.411955177615	1.25030041790296	-0.166927731401304	0.188029376326248	0.23938759311112	0.870722389429038	0.249519450134635	0.30149597727563	0.916056346276167	1.1949080526787	0.342156910198243
12563	-0.689711549324165	5.26764986325127	4.90870747009157	-0.358942393159697	5.52730812875207	6.20963421806861	-0.307374266158593	0.000243318622204225	9.60731401669732e-05	0.764804372245681	0.000846020641472133	0.000353382505963432	0.840990093675669	22.9595563157771	0.000175051831415912
320873	-1.35105426708436	5.73635283251876	7.05114302865456	1.3147901961358	10.0104199488091	11.3891498526082	1.6194556794981	1.45802371443205e-06	4.36783351107436e-07	0.136122650382577	1.47205316571134e-05	5.09196429063602e-06	0.241422294595946	77.5081874382812	7.46276546500005e-07
64833	4.38993630575091	-0.602213222582421	-0.0173169265138267	0.584896296068594	-3.52266414017923	-0.0994219907136221	3.30478071208108	0.00543275724200849	0.922749363397574	0.00784737409985855	0.0117506499210643	0.938449283386329	0.0295959681468336	7.77864840921207	0.009025453434918
545091	-0.0641935168529492	1.2274944593524	1.26371642725841	0.0362219679060106	3.84800012475412	4.12171825945668	0.0997804286506394	0.00316565050335601	0.00202929429930675	0.92247186993495	0.00734503511548532	0.00473948124479475	0.949209213833253	10.5985125763975	0.00330945723728929
320865	-1.75920112183608	-6.4263406977586	-6.8716472394708	-0.4453065417122	-8.25935291256004	-9.12577954597451	-0.959096343797295	8.36216196986516e-06	3.40707986410526e-06	0.359911431199223	5.49652084933364e-05	2.36807096540976e-05	0.494677413442363	50.8045886980729	5.36676555614809e-06
70350	5.24672576423484	-6.00579075630155	-5.37904830622431	0.626742450077245	-24.1387090400214	-21.6455921842137	3.61881180207647	2.90035872219363e-10	8.55444550639288e-10	0.00462570039972192	1.28386191562102e-07	1.26256169046981e-07	0.0205586336285904	354.627445870754	4.42467128044891e-10
17909	7.2382405593664	-0.332306367842151	-0.0866145092520636	0.245691858590088	-2.30330852843583	-0.598800505918386	1.71155178174513	0.0437686644861865	0.562497531142284	0.117468208972504	0.0708957269807697	0.625630040361884	0.216573887816676	2.86439506215563	0.103432052309978
66270	6.8891836328981	-0.370109296505455	-0.382185307796115	-0.0120760112906595	-2.87162531633208	-2.95071112589902	-0.0934356722166622	0.0164683842260792	0.0143736202247746	0.927385392756319	0.030453611300576	0.0261766945852318	0.953224340281385	5.65386323040895	0.0225191462420024
52521	5.79832958812807	-0.65291587673403	-0.243782719941517	0.409133156792513	-3.4844104444027	-1.29599254301024	2.15415418951234	0.00579323467339329	0.223816328881901	0.0564084236278087	0.0124053165757545	0.28423509939144	0.125180216307052	6.15356725160347	0.0178852252665505
448987	1.42344853798647	1.17874428410979	2.30910025565356	1.13035597154377	4.66716503283364	8.0629047437828	3.4875807959524	0.000861877786061934	1.03540933542295e-05	0.00576244008627615	0.00243877324002543	5.69575659660818e-05	0.0240838298664846	32.9844235214505	3.73506208247737e-05
11732	5.42646533793395	1.55123951967864	3.01800216986829	1.46676265018965	8.77586458090253	15.8155228521108	7.56460656950204	4.85515356613177e-06	1.86913506408191e-08	1.8127419156821e-05	3.64819886142573e-05	6.1640590452991e-07	0.000685012275259127	128.092659291346	6.68284356055183e-08
432940	4.04159254359129	-0.296637038287469	-0.267844410221689	0.02879262806578	-2.21438555564272	-2.04729205040072	0.211510535288661	0.0509295444642039	0.0675446786876301	0.836696819022262	0.0806958079720014	0.100185379435631	0.893128141782241	3.04632907034171	0.0922175619391001
223433	-1.16856656977137	4.45143486575385	5.81420586383551	1.36277099808166	12.2893424252291	14.1603412554183	2.63690706151965	2.12466182942468e-07	5.46009128278135e-08	0.0246779720704342	3.69645031156629e-06	1.24613801811013e-06	0.0685093590746379	119.433647364197	9.38456652558206e-08
223435	7.09497985434006	0.411129267676777	1.13244779807798	0.721318530401205	2.834503976837	7.81337668700988	5.10412705138184	0.0175554373698017	1.366061747134e-05	0.000447367980757421	0.0321781535123241	7.11145338043113e-05	0.00413910349276869	31.7100504848216	4.43636209792198e-05
18163	4.80414263600306	2.96156480606447	3.50079299922514	0.539228193160673	9.34380321536041	10.6336765883831	1.50186831064956	2.7473509193117e-06	8.31714934331468e-07	0.163739529811493	2.36716701776461e-05	8.19849829144415e-06	0.277436655476053	67.5407880394598	1.42898434250965e-06
223453	6.31979841454538	0.626134445118953	-0.603466578270212	-1.22960102338916	4.78457167053703	-4.67179991224594	-9.33775366519303	0.000720712451184615	0.000855781293551001	2.76365430167445e-06	0.00209843615026312	0.00225286466672292	0.000387595675081372	43.968931310756	1.03744283567591e-05
67434	3.95260213573348	-4.30309070990669	-5.03189015015607	-0.728799440249375	-13.7725045308086	-16.3453041431985	-3.59412815407972	7.136460077084e-08	1.35560685300119e-08	0.00482023525601678	1.85823450352748e-06	5.13610467709043e-07	0.0211388954803336	156.473633925355	2.51920390624108e-08
223455	7.40071133552078	-0.214234523586743	-0.489275286981688	-0.275040763394945	-1.42941127705187	-3.22395408579467	-1.82996655966961	0.183085905555681	0.0090035500175744	0.0968916922892789	0.2437887242465	0.0173588248263157	0.187490300404525	5.26181862502476	0.0271881110370369
69574	1.1446093637788	0.617669148653294	-1.06747655614417	-1.68514570479746	2.08182258574823	-4.5130361083281	-5.9707165555971	0.0637353923872801	0.00109324442021679	0.000132060432762725	0.0977069083512795	0.00277076529117387	0.00192849075266392	20.0736950815147	0.000303108322782125
12465	8.55351591877462	0.217293118460184	0.381058226676121	0.163765108215937	1.43283017066039	2.49897444537043	1.1108063509813	0.18213079952081	0.0312938561642213	0.292401363309351	0.242683624960167	0.0514720706649089	0.425074500256053	3.17703380853243	0.085053706675287
68073	2.9372388922691	-0.284228212693139	-0.646167160907677	-0.361938948214537	-1.61061786189276	-3.92038670003923	-2.09902601866701	0.138045052563189	0.00281187004976546	0.0619146421402141	0.190734312286146	0.00629625976208153	0.13440933424002	7.45154260775984	0.0102827364563116
100616095	1.40323454140276	2.46238502090877	4.435554301911	1.97316928100223	11.8959168237194	16.3096280432208	6.32782859664007	2.89409780518469e-07	1.38482546715089e-08	8.23126102075926e-05	4.51983411360982e-06	5.18667694073941e-07	0.00145744765448819	148.778978985233	3.22321636855328e-08
20356	4.68881757261807	3.75217489541986	5.2038265843837	1.45165168896384	20.2824479394735	24.7869475582959	6.44926488679743	1.62762668251201e-09	2.22847010016142e-10	7.03581598336005e-05	2.23838174347405e-07	7.89156974219664e-08	0.00133416778319003	355.367592424245	4.37898538768971e-10
15529	6.37926760751949	0.458967130932473	0.316020345495058	-0.142946785437415	4.18484987145729	2.89056582727043	-1.30463861908448	0.00183399298379513	0.0159401591736265	0.220965716437767	0.00464087549204778	0.0286574888557455	0.347010998515717	9.19012847858421	0.00532806686558536
54381	4.44539280086152	0.214424181230689	0.292350511670656	0.0779263304399667	1.49885388013714	2.08723186832233	0.521188600022427	0.164507654366545	0.0631574715134733	0.613473089178498	0.222076710578681	0.0946493423601723	0.723309997354206	2.29107752610286	0.15120462352006
73486	-0.438007015315195	0.929059333372145	0.39518673767537	-0.533872595696775	2.34726254033309	1.1080069590961	-1.26839402443509	0.0405999931540756	0.293552449293145	0.233118853788965	0.0664470136369128	0.35972531384001	0.361401834729199	2.78195374652943	0.10904825545945
67154	7.16062764748072	0.0558700796621938	0.115495452164671	0.0596253725024773	0.399719797775651	0.822486525255202	0.430669909525453	0.697687288466609	0.429794375596594	0.67575623122744	0.754062295218183	0.499510775379533	0.770885641889078	0.340571917278454	0.719227898733912
100503407	0.149731256895039	-0.672101706509954	0.780596969811584	1.45269867632154	-1.42660400092879	1.4869271333744	2.75277185908316	0.183873345940708	0.167577517794993	0.0202103615642436	0.244560182652594	0.22036163568196	0.0593448946014739	3.93842988957825	0.0543984472084936
114128	4.70430143975316	0.876282508240813	0.154402086183865	-0.721880422056948	7.39475440613006	1.40745305494406	-5.93033722849687	2.20763449503813e-05	0.189322634333297	0.000139461726219104	0.000118463036452378	0.245514521224128	0.0019994689796494	30.6103782784853	5.17159303899754e-05
17181	3.13418760412602	5.46765686876851	6.78734535355512	1.3196884847866	13.4824691028425	14.8291722252133	2.392505694304	8.75793964807396e-08	3.49409763394071e-08	0.0375723103873817	2.12789391277818e-06	9.32161877790292e-07	0.0929140671503601	135.680279272754	5.05164182888053e-08
19946	3.03634041432848	0.195801268171278	0.317604856127216	0.121803587955937	0.848539969050561	1.41798085508948	0.498748867658636	0.415799273864881	0.186310237616061	0.628641369117965	0.488496036683755	0.242051225885674	0.735257616510278	0.992591476771056	0.404065371748441
15473	3.85307136103252	0.462426517417373	0.557616202117321	0.0951896846999483	3.05819423042985	3.77759029376246	0.587730840495139	0.0119519786509931	0.00355457201688346	0.569622322977343	0.0230528019596021	0.00773286977690922	0.688455648888572	7.98746311415454	0.00831883164515807
67724	2.31948577589809	1.17721142073455	1.37233710317232	0.195125682437765	5.22832606769656	6.22799719140998	0.752771116581026	0.000373155995307662	9.3781938444401e-05	0.468773468494768	0.00121623439335781	0.000345943009912745	0.598807483202128	22.2232289897169	0.000200254706923482
223473	5.42974827694749	-0.229761076339175	-0.643625986360864	-0.413864910021689	-1.03894726007471	-2.9758888881744	-1.86035290154817	0.323067238267064	0.0137650098072279	0.0921740033710853	0.395151319407042	0.0252011585781805	0.180887331359299	4.46476124153236	0.0408125066885176
56274	4.98465144309043	0.180155835386293	-0.109408279061697	-0.28956411444799	1.2188137718887	-0.764984181695575	-1.92105580384182	0.250622640688033	0.46178524423025	0.0833800883002754	0.318563326036072	0.530639083679848	0.168172995980835	1.91995033927097	0.196487385024891
107587	-0.221317636579731	-0.947574630641504	0.574516986996951	1.52209161763846	-1.6317611647679	0.903217659905178	2.420992690819	0.133485644240284	0.387449626817191	0.0357804991986616	0.185229638583819	0.456819041440445	0.0897028280250393	3.11177376759043	0.0885438329181733
666173	6.77142619206116	-0.370805714340442	-0.485781872146792	-0.114976157806351	-2.12729790027999	-2.7730207702271	-0.656518847577771	0.0590296615130928	0.0195172005923652	0.526168333887833	0.0914030558956011	0.0341900997267936	0.650421018371686	4.21533956494237	0.0466709671761607
12864	5.87548578914217	0.801593400504331	0.297721203048837	-0.503872197455494	5.47089253701133	2.07731611476445	-3.4119173659194	0.000263509932361904	0.0642206943635183	0.00654578618738919	0.00090465782644362	0.095917981406499	0.026103902405509	15.2956584579924	0.000879338994358838
17749	0.273673982508852	-0.219995781273479	-0.105455085870163	0.114540695403316	-0.579765518408375	-0.286336445562289	0.297705282587182	0.574779670712631	0.780409188473583	0.771963149952899	0.642753140889272	0.821712343323296	0.846220246020958	0.168912985449881	0.84692010286799
26942	1.7415852963466	-0.639768712559853	-0.275077828529146	0.364690884030707	-2.59682812350115	-1.12339975613745	1.46899342182258	0.0264424498656806	0.287266298592333	0.172286838484182	0.0457838042228782	0.353008338644955	0.288366190136883	3.38782614406895	0.0748535415129778
30945	7.19145485984154	-0.153873171875375	0.824397297285272	0.978270469160647	-0.962585209198409	5.18668659702878	6.24190679319722	0.358240110450987	0.000396454903093182	9.20855693832844e-05	0.430718169063729	0.00116292890915613	0.00156583137924134	22.2622760473745	0.000198813362585721
68839	4.54123203390872	0.112577540191971	-0.152163747314858	-0.264741287506829	0.561179106761542	-0.78980717854237	-1.29480120670787	0.586912317013116	0.447790025118538	0.224211480519858	0.65398927167165	0.51667759500603	0.350716358046923	0.871391759894204	0.447597074074425
18458	10.0516307199738	-0.292752139471597	0.421853037498074	0.714605176969672	-1.50799010363273	2.19851006732672	3.79606507899784	0.162189185851585	0.0523218013856061	0.00344792786963613	0.219218494044628	0.0801837408446512	0.0167259925593821	7.17163893173138	0.0115282815414569
22631	7.77323973056518	0.159417922922438	0.0317466475329491	-0.127671275389489	0.928225618535073	0.18284461814628	-0.753071134713443	0.374945912251223	0.858538939706746	0.468600994164588	0.447741430369126	0.886705224358374	0.598741152082358	0.487377124835498	0.627968382836965
68036	6.14545640666358	0.0268663953939283	-0.28671289332625	-0.313579288720178	0.213810946233227	-2.29650874374255	-2.4806101269646	0.834950025220751	0.0442798740755976	0.0322977945380502	0.869445497849882	0.0695139550350039	0.0830002274299291	3.82426663781212	0.058025398805538
100503499	3.22419633724985	-1.70380603281986	-2.15318162886582	-0.449375596045958	-3.50454351200927	-4.63009880071786	-1.10066303304955	0.00560052872046171	0.00091232174843597	0.296588871791114	0.0120564573442766	0.00237599514002491	0.429612574795085	11.6436309009444	0.00238773507698658
252973	6.98394704424777	-0.202335541118567	-0.33047407128208	-0.128138530163512	-1.30510665226766	-2.1176252093353	-0.82568072783684	0.220812265700981	0.0600019541149165	0.428061716329776	0.286140860273936	0.0904178383018927	0.560710473798976	2.28977693924902	0.151339967275435
52589	3.51120768546632	-5.90012423909401	-3.62459198107448	2.27553225801953	-11.1637225880462	-6.58577867041084	6.59133266406709	5.27247218371747e-07	5.91132192032663e-05	5.86988315156912e-05	6.97334906464594e-06	0.000235670911909448	0.0012191626809674	70.0318680862679	1.20515397276213e-06
382985	3.97925534044169	-0.960682748234658	-1.50671906094785	-0.546036312713189	-5.738234652433	-9.52353955767354	-3.50804811397989	0.000181321856424204	2.30770456807773e-06	0.00556766771400727	0.000659754455753623	1.75368214628868e-05	0.0235420934832576	45.3019734756178	9.06004108446974e-06
100041478	1.84359918694285	-0.259851947216216	0.0704522243010761	0.330304171517292	-0.62026383839747	0.168520564410986	0.754963025554825	0.548825796593054	0.869501514781895	0.467514318712052	0.618909116212133	0.895093674192264	0.597630207071222	0.327571428207137	0.728051612467297
70790	8.67319749798038	-0.0587105212621566	0.0868676064331719	0.145578127695329	-0.302249119036333	0.444642791668626	0.763812525809375	0.768596118245383	0.665956722392173	0.462452734797352	0.81527362699909	0.72086787197655	0.593396799115949	0.290791960328634	0.753726232793368
21847	8.64853246575338	-0.113999487093885	0.348037499328331	0.462036986422216	-0.686596624758967	2.10222300026653	2.8587576014252	0.507796689551303	0.061581788385753	0.0168372925598055	0.579281638680375	0.0925818332078318	0.0519903139496069	4.35387368383514	0.0433012729286858
54375	7.61768593184947	0.91255645370509	1.85000292115	0.937446467444905	5.0508299808511	10.30067780364	5.49140873592726	0.000483908792491775	1.11862618911022e-06	0.000255966925726165	0.00151381803128224	1.02162088773348e-05	0.00292400927654123	53.9169886855443	4.08139948315229e-06
66335	4.87283116941192	-0.0587513450928361	-0.20666377523915	-0.147912430146314	-0.443803631277348	-1.60283681506514	-1.09854506015341	0.666543414431154	0.139757508967946	0.297469059248311	0.726779113649241	0.188356534041935	0.430491338807962	1.32387638789455	0.308599708176669
14368	5.90865270359091	-0.152601517550109	-0.879447898564973	-0.726846381014863	-1.234597691022	-7.22585759511959	-5.84449697867007	0.244938505693271	2.69430105150344e-05	0.000156718788008738	0.312797866313125	0.000122676870442129	0.00214692614327251	29.2960715306271	6.25127034413577e-05
68588	1.89528153590311	-1.06034982191207	-2.90361440517832	-1.84326458326626	-2.20833241840362	-7.07530167075781	-4.71879726764964	0.0514561341439138	3.22687480521479e-05	0.00079648461085148	0.0814022939634285	0.000142394646778403	0.00604943941700333	25.732118381076	0.000108691179434331
69906	3.59435552322451	0.53027146263596	0.338918211680731	-0.191353250955229	2.76636316649733	1.88061602709162	-0.94793610932702	0.0197424308512458	0.0891470609376498	0.365295579765613	0.0356153251410975	0.127952996066654	0.499701775700619	4.02892517389326	0.0517151929149966
223499	4.8250482581401	-0.0760589020630231	-0.247873154995698	-0.171814252932675	-0.490829524033281	-1.64572073877332	-1.09112323910731	0.634038521081849	0.130549409917866	0.300569315075333	0.697327615940826	0.177520628922586	0.433290077137125	1.37950161434642	0.295351628228885
116838	-0.515884433845749	-0.87368546067723	-3.35509731612475	-2.48141185544752	-2.23517117349197	-10.4394364410094	-7.8529562030814	0.0491605782457179	9.8771242034992e-07	1.30674107523954e-05	0.0783218525307157	9.32622033423567e-06	0.000602615700067914	58.5352017184271	2.78914073880807e-06
239393	3.91440028378695	2.40126554647417	2.17958330999876	-0.221682236475413	13.3667482577536	13.0473923181781	-1.09750830449906	9.5140033097595e-08	1.19972537136954e-07	0.297900647972568	2.23122279607191e-06	2.10845035799622e-06	0.430675921466772	116.635696467126	1.05259412789436e-07
170719	6.34694905637115	-0.274188477350823	-0.102735394592334	0.171453082758489	-2.47580821407287	-0.92665935435993	1.54058931979842	0.0325654988981098	0.375720499042784	0.154146973829941	0.054752556901095	0.444655432278473	0.265244397995762	3.12057163408752	0.0880634468484783
11600	4.32204220877272	-6.63262799951737	-4.50743215389373	2.12519584562364	-18.5187195603034	-12.4575866781171	9.49544869113419	3.98945370047526e-09	1.86658306848718e-07	2.37104275351851e-06	3.5099758799523e-07	2.83692587608593e-06	0.000373175784484329	194.7888258278	8.60051424614141e-09
16341	7.08148587910579	-0.194234641741572	0.105780518935243	0.300015160676815	-1.81852519497391	0.98867524560465	2.82952865588098	0.0987250070780593	0.34592048002392	0.0177065287215211	0.143370896581988	0.41444333921499	0.053836644421228	4.09685961913725	0.0498046655402306
66736	4.63200901687807	0.114704575535593	-0.133458867549136	-0.248163443084729	0.727257295978866	-0.879102044563063	-1.54323394691299	0.483588636370238	0.399782317562915	0.153510107993461	0.555700118700704	0.469017436498153	0.26436397708192	1.22732210748017	0.33332782120494
67429	4.71353612973468	0.0712573082801518	-0.319609664797114	-0.390866973077266	0.452534621010016	-2.12534158627477	-2.45467740278608	0.660450802974878	0.0592250867974171	0.0337697269755334	0.721135097829273	0.0894183920790251	0.0858177579132456	3.58074875938897	0.0667784771751967
223527	5.33504566901573	-0.0368362583651276	0.171618240739831	0.208454499104959	-0.251368400130015	1.17584597455939	1.38579031284742	0.806570885747865	0.26663462951185	0.195651440104592	0.846364663798689	0.331334286080828	0.317021579624976	1.12188087845112	0.363096632968347
192190	-0.315329433656946	-3.2916551181455	-1.54400897439232	1.74764614375318	-6.33767427291822	-2.70077094316661	3.85024359596517	8.12661771113579e-05	0.0221056152207375	0.00315401451122937	0.000343417481736988	0.0382233935060726	0.0156211942487986	20.7564944229791	0.000264727289879931
55960	3.52699808204957	-0.427954930970118	-0.477855825111735	-0.0499008941416172	-2.87418692483155	-3.32864554751659	-0.336449075707324	0.016395923748155	0.00753604104762046	0.743419688241775	0.0303473487380916	0.0148657601617686	0.825148086815918	6.48312918534213	0.0154496512715648
319613	1.1603723188368	-4.66082818204896	-2.7327819369464	1.92804624510256	-10.6925256650621	-5.82962649089237	6.16087439815724	7.89922554996971e-07	0.00015993471402934	0.000102454596290621	9.41856312418526e-06	0.000539913065830696	0.00167452984759352	61.9031478590556	2.14930714700045e-06
83925	9.10866900756823	-3.03791749223417	-2.68250465662909	0.355412835605081	-19.1200055948361	-16.8896232110312	2.09549471268509	2.91308169128495e-09	9.84298553560777e-09	0.0622842960462744	2.99013059109068e-07	4.38314416915002e-07	0.135004904896018	218.406339784484	4.89315097621647e-09
100316685	-0.549331396665785	-2.08305860233737	-1.49019879079812	0.592859811539249	-4.94109151524343	-3.47103233650174	1.58805678037329	0.000569547486067236	0.00592506634954866	0.143062241085743	0.00172865655456233	0.012043869975556	0.25057321132897	12.9932446786925	0.00161252343604822
68135	7.77983900873905	-0.606694245205227	-0.385849582931717	0.22084466227351	-4.61954916620559	-2.92699859634679	1.68242859669523	0.000927244310601541	0.0149717339333623	0.123102292023026	0.00259727420598593	0.0271438130252243	0.224160427626452	10.9126957045126	0.00299340820018714
78581	2.93656778559702	0.0392297476313161	-0.161461546960428	-0.200691294591744	0.210793796076505	-0.918587332809697	-1.05441542402466	0.837241258211293	0.379730541206332	0.316268534872189	0.871318964261477	0.448920095615791	0.449910698542371	0.66605177108292	0.534920849920671
19357	7.44684153878258	0.288766884690032	0.360842485142452	0.0720756004524201	2.35025657389774	2.92144998196042	0.59793365569246	0.040392476314081	0.0151152898172908	0.563053667856642	0.0661611619955758	0.0273531383116525	0.682379808794433	4.80528742330268	0.0341728356071785
239435	-2.17583758054554	4.62645544736026	6.22081252244831	1.59435707508805	9.32355773584914	11.7322464160112	2.33686081877059	2.80232709151072e-06	3.29993273777024e-07	0.0413290482870122	2.39993731869706e-05	4.19977962538323e-06	0.0999209155497987	76.6778445196005	7.85353405102805e-07
100039748	3.06186721014244	0.412946724571789	0.299489446001527	-0.113457278570262	0.823037272714797	0.630719153366686	-0.21442518045245	0.429495293768003	0.542235050556366	0.834483771240857	0.502585777465821	0.60715526175769	0.89170659472139	0.37367075110997	0.697334957114317
69790	3.60620836741166	0.273230139934482	-0.250988056754237	-0.524218196688719	1.26474976976552	-1.25801738582966	-2.39569761349636	0.234370548900584	0.236697362909553	0.0373672483445956	0.301230271769964	0.298745268253927	0.0925494434191587	2.97206151854691	0.0966101730733571
14042	6.51950024976013	2.47646336032177	2.67862386641191	0.202160506090141	20.9084293465466	22.6447611025225	1.76600027916006	1.20531207550766e-09	5.46966054937216e-10	0.107557064437493	1.91834219658045e-07	1.12286582147618e-07	0.202680045689187	317.688695569584	7.64701922265086e-10
18383	0.822179981805992	6.26696688818696	6.31175730208695	0.0447904138999899	13.874454396137	14.8720050901189	0.0754620863914586	6.647066283987e-08	3.39777592502829e-08	0.941321200505667	1.77315267417896e-06	9.19399291347161e-07	0.96127278531921	137.799766305803	4.68441273953089e-08
105853	4.74903524713382	-5.39868560724843	-5.1238180583847	0.27486754886373	-26.0613200384964	-24.7151745428029	1.97973600661184	1.35285549859413e-10	2.2936879856282e-10	0.0756286027637167	7.9846658906608e-08	7.9244122722984e-08	0.156322655500955	431.272599058059	1.66843019331423e-10
18133	-0.0534452698455705	-0.138454256337698	0.719176596027431	0.857630852365129	-0.435940888662808	2.18014363177188	2.46779649015149	0.672051985567789	0.0539782183106006	0.0330170219786385	0.731660220854984	0.0824279282416621	0.0843709150803215	3.67525348346417	0.0632054301569997
18606	2.21826882287621	2.97991309704237	3.87807785915338	0.89816476211101	4.69133566333173	5.90719670946749	1.09807710217538	0.000830583177634922	0.000143903159987071	0.297663804716599	0.00236154369955814	0.000494874173498969	0.430531013153589	19.3682507467429	0.000349985398417138
319944	5.33304165474481	0.348913965669317	0.429523514319828	0.0806095486505116	2.81504945670696	3.49975146298682	0.631252691138795	0.0181537263942058	0.00564578667766416	0.541899947715861	0.0331332991075795	0.0115494868366993	0.664474788728807	6.85676381000827	0.0131523213059145
72107	0.552685301876796	2.34435647337724	2.04978014575346	-0.294576327623779	5.83129138253992	5.57175305819155	-0.621962584040932	0.000159571163640458	0.000228579400065511	0.547751853784092	0.000596864413247183	0.000731216621934951	0.669794976592858	21.7971483347201	0.000216825474076721
97998	3.99780291132034	-0.414985582720006	1.62179807358044	2.03678365630045	-1.43218303136564	4.69936591551743	5.78622947156423	0.182311257572893	0.000820454739725636	0.000169731674917453	0.242893055259597	0.00217594858420027	0.00225963268346403	19.1919637425041	0.000363026379149391
12818	6.25010057076176	5.76521197262218	7.36755123252172	1.60233925989954	14.612517194077	17.1152209769828	3.96389981924588	4.02940276870774e-08	8.64451576293999e-09	0.00261933856585526	1.30014784097369e-06	3.98858520462687e-07	0.0136666220140922	173.819083887654	1.50522440479228e-08
68537	4.64241928871375	0.94044629230308	0.564769767560692	-0.375676524742388	5.25158555001837	3.33237182179716	-2.00690350571852	0.000360781644454493	0.0074885885259599	0.0722737310318742	0.00118106586403926	0.014794401181342	0.15090811855786	14.2363170878141	0.00115188731873057
105837	3.34014624937979	1.3262273352416	1.54256323245964	0.216335897218042	5.55175381287916	6.50786345967357	0.792715824193621	0.000235089798648623	6.52715182209983e-05	0.446168489370316	0.000820815133807677	0.000255547555445119	0.57801140039606	24.5979188020261	0.000131375843839307
20649	5.00205850953748	0.471971491401249	1.05426604017282	0.582294548771568	1.97427840681107	4.33504648184758	2.28604692218393	0.0763199850718407	0.0014446905372609	0.0450777362419643	0.114338719042054	0.00352221023413092	0.106421022311237	9.30485089141499	0.00511651324581231
